day,month,date,outlet_id,outlet_name,media_type,unit_of_analysis,topic_economy,topic_debates,topic_employment,topic_nhs,topic_polls,topic_schools,immigration,topic_eu,topic_housing,con_mention,lab_mention,ld_mention,snp_mention,pc_mention,ukip_mention,green_mention,cameron,miliband,clegg,sturgeon,wood,farage,bennett,tone_overall,posemo_overall,negemo_overall,con_tone,con_posemo,con_negemo,lab_tone,lab_posemo,lab_negemo,ld_tone,ld_posemo,ld_negemo,snp_tone,snp_posemo,snp_negemo,pc_tone,pc_posemo,pc_negemo,ukip_tone,ukip_posemo,ukip_negemo,green_tone,green_posemo,green_negemo,cameron_tone,cameron_posemo,cameron_negemo,miliband_tone,miliband_posemo,miliband_negemo,clegg_tone,clegg_posemo,clegg_negemo,sturgeon_tone,sturgeon_posemo,sturgeon_negemo,wood_tone,wood_posemo,wood_negemo,farage_tone,farage_posemo,farage_negemo,bennett_tone,bennett_posemo,bennett_negemo
30,4,30apr2015,93,LibDem party facebook,social_media,faceb,.33333334,0,0,.33333334,0,.33333334,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,5,01may2015,93,LibDem party facebook,social_media,faceb,0,0,0,.2,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,5,02may2015,93,LibDem party facebook,social_media,faceb,.33333334,0,.33333334,.33333334,0,.33333334,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,5,03may2015,93,LibDem party facebook,social_media,faceb,0,0,.5,.5,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,5,04may2015,93,LibDem party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,5,05may2015,93,LibDem party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,5,06may2015,93,LibDem party facebook,social_media,faceb,.35714287,0,.17857143,.39285713,0,.10714286,0,0,.32142857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,5,07may2015,93,LibDem party facebook,social_media,faceb,.125,0,0,0,.125,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,3,30mar2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31,3,31mar2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,4,01apr2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,02apr2015,94,SNP party facebook,social_media,faceb,.11111111,.14814815,.037037037,.22222222,0,.074074075,.074074075,0,.037037037, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,4,03apr2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,.2,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,4,04apr2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,4,05apr2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,4,06apr2015,94,SNP party facebook,social_media,faceb,0,0,1,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,4,07apr2015,94,SNP party facebook,social_media,faceb,.083333336,0,.083333336,0,0,.083333336,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,4,08apr2015,94,SNP party facebook,social_media,faceb,.40000001,0,.2,.2,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9,4,09apr2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10,4,10apr2015,94,SNP party facebook,social_media,faceb,.66666669,0,0,.83333331,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11,4,11apr2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12,4,12apr2015,94,SNP party facebook,social_media,faceb,.33333334,.33333334,.33333334,.33333334,.33333334,0,0,0,.33333334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13,4,13apr2015,94,SNP party facebook,social_media,faceb,.25,0,.25,.25,0,.25,0,.25,.25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16,4,16apr2015,94,SNP party facebook,social_media,faceb,0,1,0,.16666667,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17,4,17apr2015,94,SNP party facebook,social_media,faceb,0,0,0,.5,0,0,0,0,.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18,4,18apr2015,94,SNP party facebook,social_media,faceb,0,0,0,0,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19,4,19apr2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,.5,0,0,.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20,4,20apr2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21,4,21apr2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22,4,22apr2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23,4,23apr2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24,4,24apr2015,94,SNP party facebook,social_media,faceb,0,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
25,4,25apr2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26,4,26apr2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28,4,28apr2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29,4,29apr2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,4,30apr2015,94,SNP party facebook,social_media,faceb,0,0,0,0,.2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,5,01may2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,5,02may2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,5,03may2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,5,04may2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,.05882353,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,5,05may2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,5,06may2015,94,SNP party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,5,07may2015,94,SNP party facebook,social_media,faceb,0,0,0,0,.25,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,3,30mar2015,95,PC party facebook,social_media,faceb,0,.5,0,0,0,0,0,.5,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31,3,31mar2015,95,PC party facebook,social_media,faceb,0,0,0,0,0,0,0,.33333334,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,4,01apr2015,95,PC party facebook,social_media,faceb,0,0,.5,0,0,0,0,.5,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,02apr2015,95,PC party facebook,social_media,faceb,.15000001,.18333334,.083333336,.18333334,0,.06666667,.016666668,.18333334,.050000001, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,4,03apr2015,95,PC party facebook,social_media,faceb,0,.16666667,0,0,0,0,0,.33333334,.33333334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,4,04apr2015,95,PC party facebook,social_media,faceb,0,.5,0,.25,.25,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,4,06apr2015,95,PC party facebook,social_media,faceb,.5,0,0,0,0,.25,0,.25,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,4,07apr2015,95,PC party facebook,social_media,faceb,.1,.1,.1,.1,0,.30000001,0,.30000001,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,4,08apr2015,95,PC party facebook,social_media,faceb,0,0,0,0,0,0,0,.25,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9,4,09apr2015,95,PC party facebook,social_media,faceb,.25,.125,0,.125,0,0,0,.25,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10,4,10apr2015,95,PC party facebook,social_media,faceb,.125,0,.125,.25,0,0,0,.25,.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11,4,11apr2015,95,PC party facebook,social_media,faceb,0,0,0,.33333334,0,0,0,.33333334,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12,4,12apr2015,95,PC party facebook,social_media,faceb,0,.5,0,0,0,0,0,.25,.25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13,4,13apr2015,95,PC party facebook,social_media,faceb,.22222222,0,0,.11111111,0,0,0,.11111111,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14,4,14apr2015,95,PC party facebook,social_media,faceb,0,0,0,.16666667,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15,4,15apr2015,95,PC party facebook,social_media,faceb,.16666667,0,0,.5,0,.16666667,.16666667,.33333334,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16,4,16apr2015,95,PC party facebook,social_media,faceb,.03846154,.57692307,.03846154,0,0,0,0,.11538462,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17,4,17apr2015,95,PC party facebook,social_media,faceb,0,.16666667,0,.16666667,0,0,0,.16666667,.16666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18,4,18apr2015,95,PC party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19,4,19apr2015,95,PC party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20,4,20apr2015,95,PC party facebook,social_media,faceb,0,0,0,0,0,0,0,.14285715,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21,4,21apr2015,95,PC party facebook,social_media,faceb,0,0,0,0,0,.25,0,0,.25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22,4,22apr2015,95,PC party facebook,social_media,faceb,.11111111,.14814815,0,.22222222,.037037037,0,.037037037,.18518518,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23,4,23apr2015,95,PC party facebook,social_media,faceb,.1,0,0,0,0,.2,0,.40000001,.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24,4,24apr2015,95,PC party facebook,social_media,faceb,0,0,0,0,0,.083333336,0,.083333336,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
25,4,25apr2015,95,PC party facebook,social_media,faceb,0,0,0,0,0,0,0,.5,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26,4,26apr2015,95,PC party facebook,social_media,faceb,0,0,0,.33333334,0,0,0,.33333334,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
27,4,27apr2015,95,PC party facebook,social_media,faceb,.2,.1,0,.1,0,.1,0,.1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28,4,28apr2015,95,PC party facebook,social_media,faceb,.44444445,0,.11111111,.33333334,0,.11111111,0,.44444445,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29,4,29apr2015,95,PC party facebook,social_media,faceb,0,.071428575,.071428575,0,0,.071428575,0,.21428572,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,4,30apr2015,95,PC party facebook,social_media,faceb,.18181819,0,0,.27272728,.090909094,0,0,.18181819,.18181819, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,5,01may2015,95,PC party facebook,social_media,faceb,.22727273,.045454547,.090909094,.13636364,.090909094,0,0,.18181819,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,5,02may2015,95,PC party facebook,social_media,faceb,0,.07692308,0,0,.07692308,0,0,.30769232,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,5,03may2015,95,PC party facebook,social_media,faceb,0,0,0,0,.125,0,0,.125,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,5,04may2015,95,PC party facebook,social_media,faceb,0,0,0,.25,0,0,0,0,.083333336, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,5,05may2015,95,PC party facebook,social_media,faceb,0,.07692308,0,.07692308,0,.07692308,0,.23076923,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,5,06may2015,95,PC party facebook,social_media,faceb,0,0,0,0,0,0,0,.22222222,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,5,07may2015,95,PC party facebook,social_media,faceb,.071428575,0,0,.071428575,.071428575,.071428575,0,.071428575,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,3,30mar2015,96,UKIP party facebook,social_media,faceb,0,0,1,1,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31,3,31mar2015,96,UKIP party facebook,social_media,faceb,.16666667,0,.16666667,0,0,.16666667,.5,.33333334,.16666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,4,01apr2015,96,UKIP party facebook,social_media,faceb,.33333334,0,.16666667,0,0,.16666667,.16666667,.66666669,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,02apr2015,96,UKIP party facebook,social_media,faceb,0,.22222222,0,0,0,0,0,.11111111,.11111111, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,4,03apr2015,96,UKIP party facebook,social_media,faceb,.2,.40000001,0,.40000001,0,0,.40000001,.2,.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,4,04apr2015,96,UKIP party facebook,social_media,faceb,.25,0,.25,0,0,.25,.25,.5,.25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,4,05apr2015,96,UKIP party facebook,social_media,faceb,0,.5,0,.5,.5,0,.5,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,4,06apr2015,96,UKIP party facebook,social_media,faceb,.5,.25,0,0,0,0,0,.25,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,4,07apr2015,96,UKIP party facebook,social_media,faceb,.2,0,.40000001,.60000002,0,.2,.40000001,.40000001,.40000001, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,4,08apr2015,96,UKIP party facebook,social_media,faceb,.16666667,0,0,.33333334,0,.16666667,0,.33333334,.16666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9,4,09apr2015,96,UKIP party facebook,social_media,faceb,.2857143,.14285715,0,.2857143,0,0,0,.2857143,.42857143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
